ID;Objeto;Decisão;Instância;Data Citação;Data Decisão;Status;Justiça;UF;Tribunal;Num. Litisconsortes
571;Objeto 18;Favorável;3;04/05/2018;;Encerrado;Est;BA;13 VARA FEDERAL DE SALVADOR;0
605;Objeto 2;Favorável;1;08/05/2018;;Encerrado;Est;RN;2 VARA CÍVEL DE NATAL;0
605;Objeto 2;Favorável;2;08/05/2018;;Encerrado;Est;RN;2 VARA CÍVEL DE NATAL;0
605;Objeto 2;Favorável;3;08/05/2018;;Encerrado;Est;RN;2 VARA CÍVEL DE NATAL;0
632;Objeto 3;Favorável;1;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
632;Objeto 4;Favorável;1;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
632;Objeto 3;Favorável;2;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
632;Objeto 4;Favorável;2;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
632;Objeto 3;Favorável;3;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
632;Objeto 4;Favorável;3;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
633;Objeto 17;Favorável;1;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
633;Objeto 17;Favorável;2;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
633;Objeto 17;Favorável;3;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
634;Objeto 7;Favorável;1;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
634;Objeto 4;Favorável;1;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
634;Objeto 7;Favorável;2;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
634;Objeto 4;Favorável;2;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
634;Objeto 7;Favorável;3;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
634;Objeto 4;Favorável;3;11/05/2018;;Encerrado;Est;RJ;1 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
640;Objeto 2;Favorável;1;11/05/2018;;Encerrado;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
640;Objeto 2;Favorável;2;11/05/2018;;Encerrado;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
640;Objeto 2;Favorável;3;11/05/2018;;Encerrado;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
662;Objeto 17;Favorável;1;11/05/2018;;Encerrado;Est;RN;17 VARA CÍVEL DE NATAL;0
662;Objeto 17;Favorável;2;11/05/2018;;Encerrado;Est;RN;17 VARA CÍVEL DE NATAL;0
662;Objeto 17;Favorável;3;11/05/2018;;Encerrado;Est;RN;17 VARA CÍVEL DE NATAL;0
694;Objeto 2;Favorável;1;17/05/2018;;Encerrado;Est;DF;4 VARA CÍVEL DE BRASÍLIA;0
694;Objeto 2;Favorável;2;17/05/2018;;Encerrado;Est;DF;4 VARA CÍVEL DE BRASÍLIA;0
694;Objeto 2;Favorável;3;17/05/2018;;Encerrado;Est;DF;4 VARA CÍVEL DE BRASÍLIA;0
702;Objeto 1;Favorável;1;18/05/2018;;Encerrado;Est;SE;JUIZADO ESPECIAL CÍVEL DE AREIA BRANCA;0
702;Objeto 1;Favorável;2;18/05/2018;;Encerrado;Est;SE;JUIZADO ESPECIAL CÍVEL DE AREIA BRANCA;0
702;Objeto 1;Favorável;3;18/05/2018;;Encerrado;Est;SE;JUIZADO ESPECIAL CÍVEL DE AREIA BRANCA;0
733;Objeto 6;Favorável;1;21/05/2018;;Encerrado;Est;RJ;20 VARA CÍVEL DE RIO DE JANEIRO;0
733;Objeto 6;Favorável;2;21/05/2018;;Encerrado;Est;RJ;20 VARA CÍVEL DE RIO DE JANEIRO;0
733;Objeto 6;Favorável;3;21/05/2018;;Encerrado;Est;RJ;20 VARA CÍVEL DE RIO DE JANEIRO;0
739;Objeto 6;Favorável;1;22/05/2018;;Encerrado;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
739;Objeto 6;Favorável;2;22/05/2018;;Encerrado;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
739;Objeto 6;Favorável;3;22/05/2018;;Encerrado;Est;RJ;21 VARA CÍVEL DE RIO DE JANEIRO;0
755;Objeto 6;Favorável;1;24/05/2018;;Encerrado;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
755;Objeto 6;Favorável;2;24/05/2018;;Encerrado;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
755;Objeto 6;Favorável;3;24/05/2018;;Encerrado;Est;RJ;4 VARA CÍVEL DE RIO DE JANEIRO;0
756;Objeto 19;Favorável;1;24/05/2018;;Encerrado;Est;RJ;44 VARA CÍVEL DE RIO DE JANEIRO;0
756;Objeto 19;Favorável;2;24/05/2018;;Encerrado;Est;RJ;44 VARA CÍVEL DE RIO DE JANEIRO;0
756;Objeto 19;Favorável;3;24/05/2018;;Encerrado;Est;RJ;44 VARA CÍVEL DE RIO DE JANEIRO;0
771;Objeto 17;Favorável;1;29/05/2018;;Encerrado;Est;MS;2 VARA CÍVEL DE TRÊS LAGOAS;0
771;Objeto 17;Favorável;2;29/05/2018;;Encerrado;Est;MS;2 VARA CÍVEL DE TRÊS LAGOAS;0
771;Objeto 17;Favorável;3;29/05/2018;;Encerrado;Est;MS;2 VARA CÍVEL DE TRÊS LAGOAS;0
802;Objeto 6;Favorável;1;05/06/2018;;Encerrado;Est;RJ;12 VARA CÍVEL DE RIO DE JANEIRO;0
802;Objeto 6;Favorável;2;05/06/2018;;Encerrado;Est;RJ;12 VARA CÍVEL DE RIO DE JANEIRO;0
802;Objeto 6;Favorável;3;05/06/2018;;Encerrado;Est;RJ;12 VARA CÍVEL DE RIO DE JANEIRO;0
823;Objeto 17;Favorável;1;07/06/2018;;Encerrado;Est;RN;5 VARA CÍVEL DE NATAL;0
823;Objeto 17;Favorável;2;07/06/2018;;Encerrado;Est;RN;5 VARA CÍVEL DE NATAL;0
823;Objeto 17;Favorável;3;07/06/2018;;Encerrado;Est;RN;5 VARA CÍVEL DE NATAL;0
844;Objeto 2;Favorável;1;11/06/2018;;Encerrado;Est;DF;19 VARA CÍVEL DE BRASÍLIA;0
844;Objeto 2;Favorável;2;11/06/2018;;Encerrado;Est;DF;19 VARA CÍVEL DE BRASÍLIA;0
844;Objeto 2;Favorável;3;11/06/2018;;Encerrado;Est;DF;19 VARA CÍVEL DE BRASÍLIA;0
848;Objeto 20;Favorável;1;11/06/2018;;Encerrado;Trb;RJ;74 VARA DO TRABALHO DE RIO DE JANEIRO;0
848;Objeto 20;Favorável;2;11/06/2018;;Encerrado;Trb;RJ;74 VARA DO TRABALHO DE RIO DE JANEIRO;0
848;Objeto 20;Favorável;3;11/06/2018;;Encerrado;Trb;RJ;74 VARA DO TRABALHO DE RIO DE JANEIRO;0
860;Objeto 3;Favorável;1;12/06/2018;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
860;Objeto 3;Favorável;2;12/06/2018;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
860;Objeto 3;Favorável;3;12/06/2018;;Encerrado;Fed;SE;5 VARA FEDERAL DE ARACAJU;0
865;Objeto 21;Favorável;1;13/06/2018;;Encerrado;Est;BA;6 VARA CÍVEL DE SALVADOR;0
865;Objeto 21;Favorável;2;13/06/2018;;Encerrado;Est;BA;6 VARA CÍVEL DE SALVADOR;0
865;Objeto 21;Favorável;3;13/06/2018;;Encerrado;Est;BA;6 VARA CÍVEL DE SALVADOR;0
879;Objeto 17;Favorável;1;14/06/2018;;Encerrado;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
879;Objeto 17;Favorável;2;14/06/2018;;Encerrado;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
879;Objeto 17;Favorável;3;14/06/2018;;Encerrado;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE RIO DE JANEIRO;0
886;Objeto 12;Favorável;1;14/06/2018;;Encerrado;Est;CE;13 VARA CÍVEL DE FORTALEZA;0
886;Objeto 12;Favorável;2;14/06/2018;;Encerrado;Est;CE;13 VARA CÍVEL DE FORTALEZA;0
886;Objeto 12;Favorável;3;14/06/2018;;Encerrado;Est;CE;13 VARA CÍVEL DE FORTALEZA;0
893;Objeto 3;Desfavorável;1;15/06/2018;;Encerrado;Fed;RJ;4 JUIZADO ESPECIAL FEDERAL DO RIO DE JANEIRO;0
893;Objeto 3;Desfavorável;2;15/06/2018;;Encerrado;Fed;RJ;4 JUIZADO ESPECIAL FEDERAL DO RIO DE JANEIRO;0
893;Objeto 3;Desfavorável;3;15/06/2018;;Encerrado;Fed;RJ;4 JUIZADO ESPECIAL FEDERAL DO RIO DE JANEIRO;0
908;Objeto 2;Favorável;1;18/06/2018;;Encerrado;Fed;RJ;7 VARA FEDERAL DE RIO DE JANEIRO;0
908;Objeto 2;Favorável;2;18/06/2018;;Encerrado;Fed;RJ;7 VARA FEDERAL DE RIO DE JANEIRO;0
908;Objeto 2;Favorável;3;18/06/2018;;Encerrado;Fed;RJ;7 VARA FEDERAL DE RIO DE JANEIRO;0
924;Objeto 22;Favorável;1;19/06/2018;;Encerrado;Est;RN;8 VARA CÍVEL DE NATAL;0
924;Objeto 22;Favorável;2;19/06/2018;;Encerrado;Est;RN;8 VARA CÍVEL DE NATAL;0
924;Objeto 22;Favorável;3;19/06/2018;;Encerrado;Est;RN;8 VARA CÍVEL DE NATAL;0
932;Objeto 6;Favorável;1;20/06/2018;;Encerrado;Est;RJ;49 VARA CÍVEL DE RIO DE JANEIRO;0
932;Objeto 6;Favorável;2;20/06/2018;;Encerrado;Est;RJ;49 VARA CÍVEL DE RIO DE JANEIRO;0
932;Objeto 6;Favorável;3;20/06/2018;;Encerrado;Est;RJ;49 VARA CÍVEL DE RIO DE JANEIRO;0
1004;Objeto 16;Favorável;1;28/06/2018;;Encerrado;Est;BA;12 VSJE - VARA DO SIST. DOS JUIZ. ESP. DO CONS. DE IMBUÍ;0
1004;Objeto 4;Favorável;1;28/06/2018;;Encerrado;Est;BA;12 VSJE - VARA DO SIST. DOS JUIZ. ESP. DO CONS. DE IMBUÍ;0
1004;Objeto 16;Favorável;2;28/06/2018;;Encerrado;Est;BA;12 VSJE - VARA DO SIST. DOS JUIZ. ESP. DO CONS. DE IMBUÍ;0
1004;Objeto 4;Favorável;2;28/06/2018;;Encerrado;Est;BA;12 VSJE - VARA DO SIST. DOS JUIZ. ESP. DO CONS. DE IMBUÍ;0
1004;Objeto 16;Favorável;3;28/06/2018;;Encerrado;Est;BA;12 VSJE - VARA DO SIST. DOS JUIZ. ESP. DO CONS. DE IMBUÍ;0
1004;Objeto 4;Favorável;3;28/06/2018;;Encerrado;Est;BA;12 VSJE - VARA DO SIST. DOS JUIZ. ESP. DO CONS. DE IMBUÍ;0
1043;Objeto 23;Favorável;1;04/07/2018;;Encerrado;Est;SP;1 VARA CÍVEL DE SANTOS;0
1043;Objeto 23;Favorável;2;04/07/2018;;Encerrado;Est;SP;1 VARA CÍVEL DE SANTOS;0
1043;Objeto 23;Favorável;3;04/07/2018;;Encerrado;Est;SP;1 VARA CÍVEL DE SANTOS;0
1121;Objeto 24;Favorável;1;11/07/2018;;Encerrado;Est;DF;VARA CÍVEL DE TAGUATINGA;0
1121;Objeto 24;Favorável;2;11/07/2018;;Encerrado;Est;DF;VARA CÍVEL DE TAGUATINGA;0
1121;Objeto 24;Favorável;3;11/07/2018;;Encerrado;Est;DF;VARA CÍVEL DE TAGUATINGA;0
1248;Objeto 6;Favorável;1;19/07/2018;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
1248;Objeto 6;Favorável;2;19/07/2018;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
1248;Objeto 6;Favorável;3;19/07/2018;;Encerrado;Est;RJ;19 VARA CÍVEL DE RIO DE JANEIRO;0
1257;Objeto 25;Favorável;1;20/07/2018;;Encerrado;Est;RN;12 VARA CÍVEL DE NATAL;0
1257;Objeto 25;Favorável;2;20/07/2018;;Encerrado;Est;RN;12 VARA CÍVEL DE NATAL;0
1257;Objeto 25;Favorável;3;20/07/2018;;Encerrado;Est;RN;12 VARA CÍVEL DE NATAL;0
1271;Objeto 6;Favorável;1;23/07/2018;;Encerrado;Est;RJ;34 VARA CÍVEL DE RIO DE JANEIRO;0
1271;Objeto 6;Favorável;2;23/07/2018;;Encerrado;Est;RJ;34 VARA CÍVEL DE RIO DE JANEIRO;0
1271;Objeto 6;Favorável;3;23/07/2018;;Encerrado;Est;RJ;34 VARA CÍVEL DE RIO DE JANEIRO;0
1276;Objeto 17;Favorável;1;24/07/2018;;Encerrado;Est;ES;9 JUIZADO ESPECIAL CÍVEL DE VITÓRIA;0
1276;Objeto 17;Favorável;2;24/07/2018;;Encerrado;Est;ES;9 JUIZADO ESPECIAL CÍVEL DE VITÓRIA;0
1276;Objeto 17;Favorável;3;24/07/2018;;Encerrado;Est;ES;9 JUIZADO ESPECIAL CÍVEL DE VITÓRIA;0
1293;Objeto 2;Favorável;1;24/07/2018;;Encerrado;Est;RN;3 VARA CÍVEL DE NATAL;0
1293;Objeto 2;Favorável;2;24/07/2018;;Encerrado;Est;RN;3 VARA CÍVEL DE NATAL;0
1293;Objeto 2;Favorável;3;24/07/2018;;Encerrado;Est;RN;3 VARA CÍVEL DE NATAL;0
1331;Objeto 9;Favorável;1;30/07/2018;;Encerrado;Trb;BA;16 VARA DO TRABALHO DE SALVADOR;0
1331;Objeto 9;Favorável;2;30/07/2018;;Encerrado;Trb;BA;16 VARA DO TRABALHO DE SALVADOR;0
1331;Objeto 9;Favorável;3;30/07/2018;;Encerrado;Trb;BA;16 VARA DO TRABALHO DE SALVADOR;0
1353;Objeto 6;Favorável;1;01/08/2018;;Encerrado;Est;RJ;16 VARA CÍVEL DE RIO DE JANEIRO;0
1353;Objeto 6;Favorável;2;01/08/2018;;Encerrado;Est;RJ;16 VARA CÍVEL DE RIO DE JANEIRO;0
1353;Objeto 6;Favorável;3;01/08/2018;;Encerrado;Est;RJ;16 VARA CÍVEL DE RIO DE JANEIRO;0
1384;Objeto 2;Favorável;1;03/08/2018;;Encerrado;Est;BA;2 VSJE DE SALVADOR;0
1384;Objeto 2;Favorável;2;03/08/2018;;Encerrado;Est;BA;2 VSJE DE SALVADOR;0
1384;Objeto 2;Favorável;3;03/08/2018;;Encerrado;Est;BA;2 VSJE DE SALVADOR;0
1394;Objeto 6;Favorável;1;07/08/2018;;Encerrado;Est;RJ;40 VARA CÍVEL DE RIO DE JANEIRO;0
1394;Objeto 6;Favorável;2;07/08/2018;;Encerrado;Est;RJ;40 VARA CÍVEL DE RIO DE JANEIRO;0
1394;Objeto 6;Favorável;3;07/08/2018;;Encerrado;Est;RJ;40 VARA CÍVEL DE RIO DE JANEIRO;0
1400;Objeto 26;Favorável;1;07/08/2018;;Encerrado;Adm;DF;PROCESSO ADMINISTRATIVO;0
1400;Objeto 26;Favorável;2;07/08/2018;;Encerrado;Adm;DF;PROCESSO ADMINISTRATIVO;0
1400;Objeto 26;Favorável;3;07/08/2018;;Encerrado;Adm;DF;PROCESSO ADMINISTRATIVO;0
1406;Objeto 24;Favorável;1;03/08/2018;;Encerrado;Est;PE;2 VARA CÍVEL DE GOIANA;0
1406;Objeto 24;Favorável;2;03/08/2018;;Encerrado;Est;PE;2 VARA CÍVEL DE GOIANA;0
1406;Objeto 24;Favorável;3;03/08/2018;;Encerrado;Est;PE;2 VARA CÍVEL DE GOIANA;0
1487;Objeto 10;Favorável;1;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 11;Favorável;1;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 8;Favorável;1;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 12;Favorável;1;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 10;Favorável;2;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 11;Favorável;2;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 8;Favorável;2;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 12;Favorável;2;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 10;Favorável;3;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 11;Favorável;3;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 8;Favorável;3;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1487;Objeto 12;Favorável;3;15/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1502;Objeto 27;Favorável;1;17/08/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
1502;Objeto 4;Favorável;1;17/08/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
1502;Objeto 27;Favorável;2;17/08/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
1502;Objeto 4;Favorável;2;17/08/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
1502;Objeto 27;Favorável;3;17/08/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
1502;Objeto 4;Favorável;3;17/08/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
1521;Objeto 7;Favorável;1;20/08/2018;;Encerrado;Est;BA;3 VSJE - VARA DO SIST. DOS JUIZ. ESP. DE SALVADOR;0
1521;Objeto 7;Favorável;2;20/08/2018;;Encerrado;Est;BA;3 VSJE - VARA DO SIST. DOS JUIZ. ESP. DE SALVADOR;0
1521;Objeto 7;Favorável;3;20/08/2018;;Encerrado;Est;BA;3 VSJE - VARA DO SIST. DOS JUIZ. ESP. DE SALVADOR;0
1534;Objeto 2;Favorável;1;20/08/2018;;Encerrado;Est;RS;13 VARA CÍVEL DE PORTO ALEGRE;0
1534;Objeto 2;Favorável;2;20/08/2018;;Encerrado;Est;RS;13 VARA CÍVEL DE PORTO ALEGRE;0
1534;Objeto 2;Favorável;3;20/08/2018;;Encerrado;Est;RS;13 VARA CÍVEL DE PORTO ALEGRE;0
1561;Objeto 9;Favorável;1;21/08/2018;;Encerrado;Est;RJ;1 VARA CÍVEL DE SÃO PEDRO DA ALDEIA;0
1561;Objeto 28;Favorável;1;21/08/2018;;Encerrado;Est;RJ;1 VARA CÍVEL DE SÃO PEDRO DA ALDEIA;0
1561;Objeto 9;Favorável;2;21/08/2018;;Encerrado;Est;RJ;1 VARA CÍVEL DE SÃO PEDRO DA ALDEIA;0
1561;Objeto 28;Favorável;2;21/08/2018;;Encerrado;Est;RJ;1 VARA CÍVEL DE SÃO PEDRO DA ALDEIA;0
1561;Objeto 9;Favorável;3;21/08/2018;;Encerrado;Est;RJ;1 VARA CÍVEL DE SÃO PEDRO DA ALDEIA;0
1561;Objeto 28;Favorável;3;21/08/2018;;Encerrado;Est;RJ;1 VARA CÍVEL DE SÃO PEDRO DA ALDEIA;0
1563;Objeto 1;Favorável;1;21/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE FEIRA DE SANTANA;0
1563;Objeto 1;Favorável;2;21/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE FEIRA DE SANTANA;0
1563;Objeto 1;Favorável;3;21/08/2018;;Encerrado;Est;BA;1 VARA CÍVEL E COMERCIAL DE FEIRA DE SANTANA;0
1570;Objeto 8;Favorável;1;23/08/2018;;Encerrado;Trb;RJ;71 VARA DO TRABALHO DE RIO DE JANEIRO;0
1575;Objeto 2;Favorável;1;24/08/2018;;Encerrado;Est;RJ;32 VARA CÍVEL DE RIO DE JANEIRO;0
1575;Objeto 2;Favorável;2;24/08/2018;;Encerrado;Est;RJ;32 VARA CÍVEL DE RIO DE JANEIRO;0
1575;Objeto 2;Favorável;3;24/08/2018;;Encerrado;Est;RJ;32 VARA CÍVEL DE RIO DE JANEIRO;0
1596;Objeto 9;Favorável;1;29/08/2018;;Encerrado;Est;BA;8 VARA CÍVEL DE SALVADOR;0
1596;Objeto 9;Favorável;2;29/08/2018;;Encerrado;Est;BA;8 VARA CÍVEL DE SALVADOR;0
1596;Objeto 9;Favorável;3;29/08/2018;;Encerrado;Est;BA;8 VARA CÍVEL DE SALVADOR;0
1613;Objeto 12;Favorável;1;28/08/2018;;Encerrado;Est;RS;5 VARA CÍVEL DE PORTO ALEGRE;0
1613;Objeto 12;Favorável;2;28/08/2018;;Encerrado;Est;RS;5 VARA CÍVEL DE PORTO ALEGRE;0
1613;Objeto 12;Favorável;3;28/08/2018;;Encerrado;Est;RS;5 VARA CÍVEL DE PORTO ALEGRE;0
1619;Objeto 29;Favorável;1;30/08/2018;;Encerrado;Est;PA;5 VARA DO JUIZADO ESPECIAL CIVEL DE BELEM;0
1619;Objeto 29;Favorável;2;30/08/2018;;Encerrado;Est;PA;5 VARA DO JUIZADO ESPECIAL CIVEL DE BELEM;0
1619;Objeto 29;Favorável;3;30/08/2018;;Encerrado;Est;PA;5 VARA DO JUIZADO ESPECIAL CIVEL DE BELEM;0
1627;Objeto 6;Desfavorável;1;23/08/2018;;Encerrado;Est;SP;1 VARA CÍVEL DE SANTOS;0
1627;Objeto 6;Desfavorável;2;23/08/2018;;Encerrado;Est;SP;1 VARA CÍVEL DE SANTOS;0
1627;Objeto 6;Desfavorável;3;23/08/2018;;Encerrado;Est;SP;1 VARA CÍVEL DE SANTOS;0
1673;Objeto 7;Favorável;1;05/09/2018;;Encerrado;Est;BA;14ª VSJE DO CONSUMIDOR VESPERTINO;0
1673;Objeto 4;Favorável;1;05/09/2018;;Encerrado;Est;BA;14ª VSJE DO CONSUMIDOR VESPERTINO;0
1673;Objeto 7;Favorável;2;05/09/2018;;Encerrado;Est;BA;14ª VSJE DO CONSUMIDOR VESPERTINO;0
1673;Objeto 4;Favorável;2;05/09/2018;;Encerrado;Est;BA;14ª VSJE DO CONSUMIDOR VESPERTINO;0
1673;Objeto 7;Favorável;3;05/09/2018;;Encerrado;Est;BA;14ª VSJE DO CONSUMIDOR VESPERTINO;0
1673;Objeto 4;Favorável;3;05/09/2018;;Encerrado;Est;BA;14ª VSJE DO CONSUMIDOR VESPERTINO;0
1691;Objeto 17;Favorável;1;29/08/2018;;Encerrado;Est;BA;5 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1691;Objeto 17;Favorável;2;29/08/2018;;Encerrado;Est;BA;5 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1691;Objeto 17;Favorável;3;29/08/2018;;Encerrado;Est;BA;5 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1787;Objeto 9;Favorável;1;14/09/2018;;Encerrado;Est;AL;CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA-CJUS/PROCESSUA;0
1787;Objeto 9;Favorável;2;14/09/2018;;Encerrado;Est;AL;CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA-CJUS/PROCESSUA;0
1787;Objeto 9;Favorável;3;14/09/2018;;Encerrado;Est;AL;CENTRO JUDICIÁRIO DE SOLUÇÃO DE CONFLITOS E CIDADANIA-CJUS/PROCESSUA;0
1797;Objeto 7;Favorável;1;19/08/2018;;Encerrado;Est;AL;2 VARA CÍVEL DE MACEIÓ;0
1797;Objeto 7;Favorável;2;19/08/2018;;Encerrado;Est;AL;2 VARA CÍVEL DE MACEIÓ;0
1797;Objeto 7;Favorável;3;19/08/2018;;Encerrado;Est;AL;2 VARA CÍVEL DE MACEIÓ;0
1884;Objeto 2;Favorável;1;26/09/2018;;Encerrado;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE NITERÓI;0
1884;Objeto 2;Favorável;2;26/09/2018;;Encerrado;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE NITERÓI;0
1884;Objeto 2;Favorável;3;26/09/2018;;Encerrado;Est;RJ;2 JUIZADO ESPECIAL CÍVEL DE NITERÓI;0
1951;Objeto 24;Favorável;1;25/09/2018;;Encerrado;Est;BA;3 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1951;Objeto 24;Favorável;2;25/09/2018;;Encerrado;Est;BA;3 VARA CÍVEL E COMERCIAL DE SALVADOR;0
1951;Objeto 24;Favorável;3;25/09/2018;;Encerrado;Est;BA;3 VARA CÍVEL E COMERCIAL DE SALVADOR;0
2034;Objeto 12;Favorável;1;09/10/2018;;Encerrado;Est;RN;17 VARA CÍVEL DE NATAL;0
2034;Objeto 12;Favorável;2;09/10/2018;;Encerrado;Est;RN;17 VARA CÍVEL DE NATAL;0
2034;Objeto 12;Favorável;3;09/10/2018;;Encerrado;Est;RN;17 VARA CÍVEL DE NATAL;0
2044;Objeto 1;Favorável;1;08/10/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
2044;Objeto 4;Favorável;1;08/10/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
2044;Objeto 1;Favorável;2;08/10/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
2044;Objeto 4;Favorável;2;08/10/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
2044;Objeto 1;Favorável;3;08/10/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
2044;Objeto 4;Favorável;3;08/10/2018;;Encerrado;Est;BA;1 VSJE DO CONSUMIDOR DE SALVADOR;0
2066;Objeto 22;Favorável;1;11/10/2018;;Encerrado;Est;PR;1 VARA CÍVEL DE SÃO MATEUS DO SUL;0
2066;Objeto 22;Favorável;2;11/10/2018;;Encerrado;Est;PR;1 VARA CÍVEL DE SÃO MATEUS DO SUL;0
2066;Objeto 22;Favorável;3;11/10/2018;;Encerrado;Est;PR;1 VARA CÍVEL DE SÃO MATEUS DO SUL;0
2075;Objeto 10;Favorável;1;16/10/2018;;Encerrado;Est;RN;8 VARA CÍVEL DE NATAL;0
2075;Objeto 10;Favorável;2;16/10/2018;;Encerrado;Est;RN;8 VARA CÍVEL DE NATAL;0
2075;Objeto 10;Favorável;3;16/10/2018;;Encerrado;Est;RN;8 VARA CÍVEL DE NATAL;0
